symbol,timestamp,open,high,low,close,volume
BTCEUR,2021-07-28,33674.94000000,34857.42000000,33206.56000000,34153.08000000,5005.03695900
BTCEUR,2021-07-29,34151.37000000,34612.69000000,33520.00000000,33996.25000000,2921.17365700
BTCEUR,2021-07-30,33996.26000000,35798.12000000,32569.55000000,35710.60000000,3431.19070000
BTCEUR,2021-07-31,35710.60000000,35870.00000000,34807.98000000,35264.66000000,2328.54095000
BTCEUR,2021-08-01,35257.65000000,36134.00000000,33710.00000000,34030.17000000,2850.78574900
BTCEUR,2021-08-02,34033.95000000,34463.64000000,32980.65000000,33361.78000000,2798.38354600
BTCEUR,2021-08-03,33361.77000000,33881.50000000,32105.00000000,32509.13000000,2937.77582200
BTCEUR,2021-08-04,32509.14000000,34123.73000000,32007.01000000,33925.05000000,2470.27473600
BTCEUR,2021-08-05,33918.77000000,35285.51000000,32040.11000000,34902.23000000,3612.67072200
BTCEUR,2021-08-06,34899.95000000,37182.77000000,34106.00000000,36742.05000000,3784.78206000
BTCEUR,2021-08-07,36747.57000000,38521.23000000,36544.83000000,38415.20000000,3506.54829500
BTCEUR,2021-08-08,38421.79000000,39086.24000000,37261.29000000,37877.86000000,3106.46758700
BTCEUR,2021-08-09,37855.95000000,40106.01000000,36936.00000000,39916.95000000,3286.57283100
BTCEUR,2021-08-10,39900.85000000,40266.88000000,38644.66000000,39398.20000000,2242.83736000
BTCEUR,2021-08-11,39400.65000000,40500.01000000,39200.00000000,39505.43000000,2103.19635500
BTCEUR,2021-08-12,39505.43000000,40041.94000000,37903.64000000,38473.81000000,2350.60698300
BTCEUR,2021-08-13,38472.82000000,41130.45000000,38329.59000000,40942.36000000,1784.49886800
BTCEUR,2021-08-14,40952.21000000,41339.99000000,39650.00000000,40391.36000000,1734.22831300
BTCEUR,2021-08-15,40395.25000000,40576.00000000,39152.45000000,40260.03000000,1650.76338700
BTCEUR,2021-08-16,40263.24000000,41100.00000000,39345.00000000,39607.08000000,1618.91032900
BTCEUR,2021-08-17,39608.21000000,40489.99000000,38421.05000000,38735.12000000,1593.29364700
BTCEUR,2021-08-18,38720.65000000,39771.33000000,38350.12000000,38712.64000000,1746.28353900
BTCEUR,2021-08-19,38714.54000000,40333.00000000,38174.79000000,40162.69000000,1987.50700400
BTCEUR,2021-08-20,40167.33000000,42208.52000000,40034.90000000,42192.75000000,1856.24051300
BTCEUR,2021-08-21,42193.02000000,42735.09000000,41479.14000000,42005.00000000,1542.11753900
BTCEUR,2021-08-22,42013.49000000,42687.52000000,41505.00000000,42425.85000000,1131.74504000
BTCEUR,2021-08-23,42422.74000000,43244.94000000,42180.00000000,42552.11000000,1571.20599200
BTCEUR,2021-08-24,42548.26000000,42813.02000000,41000.00000000,41120.89000000,1874.93441500
BTCEUR,2021-08-25,41112.18000000,42411.57000000,40683.88000000,42185.60000000,1540.31279900
BTCEUR,2021-08-26,42185.11000000,42493.68000000,40000.00000000,40442.87000000,1779.87941200
BTCEUR,2021-08-27,40442.02000000,42086.18000000,40035.39000000,41945.46000000,1323.48043600
BTCEUR,2021-08-28,41945.47000000,42098.56000000,41354.17000000,41765.10000000,851.23998000
BTCEUR,2021-08-29,41769.23000000,42368.42000000,40830.01000000,41809.08000000,1180.35269900
BTCEUR,2021-08-30,41808.32000000,41895.82000000,40204.75000000,40337.20000000,1318.98190000
BTCEUR,2021-08-31,40335.38000000,41090.39000000,40065.22000000,40307.58000000,1597.54802000
BTCEUR,2021-09-01,40307.89000000,41726.54000000,39870.95000000,41519.96000000,1870.41038500
BTCEUR,2021-09-02,41524.90000000,42563.34000000,41342.06000000,41645.45000000,1859.15401400
BTCEUR,2021-09-03,41649.47000000,43172.63000000,40905.82000000,42406.27000000,2134.73822100
BTCEUR,2021-09-04,42410.59000000,42846.08000000,41875.00000000,42384.41000000,1561.92238000
BTCEUR,2021-09-05,42388.74000000,43913.04000000,42015.00000000,43798.73000000,1557.44634800
BTCEUR,2021-09-06,43798.72000000,44798.56000000,43292.28000000,44732.29000000,1760.05556100
BTCEUR,2021-09-07,44719.86000000,44923.31000000,37252.64000000,40350.56000000,5032.47025500
BTCEUR,2021-09-08,40362.42000000,40743.33000000,38057.88000000,39420.20000000,3708.92840000
BTCEUR,2021-09-09,39406.26000000,40569.84000000,38918.38000000,39663.97000000,2394.47029000
BTCEUR,2021-09-10,39663.02000000,40203.13000000,37786.45000000,38311.95000000,2217.86114000
BTCEUR,2021-09-11,38305.80000000,39240.29000000,38201.56000000,38567.83000000,1415.47700000
BTCEUR,2021-09-12,38575.91000000,39590.00000000,38224.65000000,39253.82000000,1630.60991000
BTCEUR,2021-09-13,39255.84000000,40057.22000000,37220.40000000,38351.79000000,2940.70137300
BTCEUR,2021-09-14,38359.59000000,40319.07000000,38100.57000000,40207.74000000,1688.75406000
BTCEUR,2021-09-15,40188.01000000,41217.95000000,39827.20000000,40923.26000000,1699.39109000
BTCEUR,2021-09-16,40921.64000000,41250.65000000,40073.37000000,40676.57000000,1823.38478000
BTCEUR,2021-09-17,40679.29000000,41014.87000000,39950.42000000,40395.10000000,1408.88039000
BTCEUR,2021-09-18,40407.96000000,41704.70000000,40189.33000000,41263.80000000,1317.27522000
BTCEUR,2021-09-19,41261.94000000,41323.30000000,40100.27000000,40432.04000000,1189.77745000
BTCEUR,2021-09-20,40434.07000000,40515.38000000,36460.49000000,36928.25000000,4230.99212600
BTCEUR,2021-09-21,36927.07000000,37487.17000000,34000.00000000,35013.59000000,4654.94324700
BTCEUR,2021-09-22,35013.58000000,37739.04000000,34876.06000000,37513.69000000,2980.59512000
BTCEUR,2021-09-23,37506.40000000,38574.05000000,37110.39000000,38478.17000000,2915.24538000
BTCEUR,2021-09-24,38476.70000000,38716.75000000,34911.40000000,36792.51000000,4553.78549000
BTCEUR,2021-09-25,36810.01000000,36928.56000000,35800.00000000,36665.38000000,2116.24613000
BTCEUR,2021-09-26,36664.27000000,37667.08000000,35077.00000000,37030.52000000,2865.54111000
BTCEUR,2021-09-27,37025.52000000,38036.35000000,36127.81000000,36177.02000000,2009.09413000
BTCEUR,2021-09-28,36179.49000000,36726.32000000,35250.00000000,35368.22000000,2620.49406000
BTCEUR,2021-09-29,35365.22000000,36631.67000000,35125.06000000,35919.88000000,1866.36474000
BTCEUR,2021-09-30,35919.48000000,38150.00000000,35823.86000000,37895.64000000,2417.02373000
BTCEUR,2021-10-01,37898.99000000,41784.72000000,37439.17000000,41496.51000000,3488.68820100
BTCEUR,2021-10-02,41509.16000000,41636.00000000,40900.00000000,40942.41000000,1357.56790000
BTCEUR,2021-10-03,40963.47000000,42345.81000000,40485.36000000,41420.67000000,1433.13328000
BTCEUR,2021-10-04,41420.62000000,42506.32000000,40384.17000000,42304.47000000,1988.24475000
BTCEUR,2021-10-05,42307.16000000,44670.86000000,42162.30000000,44143.20000000,1945.01739000
BTCEUR,2021-10-06,44154.21000000,47790.11000000,43384.00000000,47454.52000000,2862.63706500
BTCEUR,2021-10-07,47455.22000000,47469.68000000,45765.62000000,46113.01000000,2496.70974000
BTCEUR,2021-10-08,46113.01000000,48035.42000000,45975.61000000,46329.72000000,2433.50444900
BTCEUR,2021-10-09,46328.59000000,47650.00000000,46084.87000000,47283.35000000,1272.55680000
BTCEUR,2021-10-10,47283.35000000,48806.18000000,46592.43000000,47321.16000000,1845.53620900
BTCEUR,2021-10-11,47309.11000000,50073.84000000,47118.56000000,49822.04000000,2070.22818500
BTCEUR,2021-10-12,49822.03000000,50020.72000000,46800.00000000,48695.75000000,2256.45591000
BTCEUR,2021-10-13,48672.96000000,49843.76000000,47163.39000000,49469.32000000,1885.66848000
BTCEUR,2021-10-14,49465.73000000,50425.27000000,48932.21000000,49416.55000000,1415.24028600
BTCEUR,2021-10-15,49418.96000000,54100.00000000,49005.49000000,53062.75000000,3160.68612600
BTCEUR,2021-10-16,53052.99000000,53646.72000000,51734.45000000,52368.45000000,1863.72673000
BTCEUR,2021-10-17,52367.26000000,53170.38000000,50835.00000000,53003.85000000,1734.90431000
BTCEUR,2021-10-18,53008.09000000,54056.75000000,51696.20000000,53537.36000000,2307.37513000
BTCEUR,2021-10-19,53540.02000000,55434.68000000,52790.00000000,55270.64000000,2318.74899900
BTCEUR,2021-10-20,55272.69000000,57540.07000000,54588.98000000,56328.76000000,2173.40158900
BTCEUR,2021-10-21,56323.24000000,57087.49000000,53018.92000000,53469.78000000,3239.78150000
BTCEUR,2021-10-22,53462.62000000,54786.10000000,51663.34000000,52305.84000000,1903.57428000
BTCEUR,2021-10-23,52301.38000000,53195.94000000,51450.00000000,52808.06000000,1284.55340000
BTCEUR,2021-10-24,52808.06000000,52975.32000000,51309.38000000,52445.33000000,1797.74338000
BTCEUR,2021-10-25,52435.99000000,54947.92000000,52263.55000000,54400.55000000,1539.48064000
BTCEUR,2021-10-26,54400.77000000,54570.83000000,51750.24000000,52165.44000000,1782.48686000
BTCEUR,2021-10-27,52175.65000000,53157.89000000,50264.99000000,50562.71000000,3538.02251000
BTCEUR,2021-10-28,50566.23000000,53595.00000000,49670.16000000,51960.07000000,2903.13160000
BTCEUR,2021-10-29,51945.90000000,54300.00000000,51640.25000000,53771.28000000,2058.18468000
BTCEUR,2021-10-30,53771.28000000,54044.72000000,52760.42000000,53684.45000000,1399.64873000
BTCEUR,2021-10-31,53674.39000000,54139.05000000,52052.06000000,53226.59000000,1581.46011000
BTCEUR,2021-11-01,53228.92000000,54227.09000000,51650.00000000,52770.44000000,1897.94764000
BTCEUR,2021-11-02,52767.68000000,55500.00000000,52542.00000000,54651.83000000,1714.57966000
BTCEUR,2021-11-03,54640.27000000,54867.11000000,52355.00000000,54248.77000000,1738.19408000
BTCEUR,2021-11-04,54241.26000000,54426.97000000,52602.51000000,53222.24000000,1775.22519000
BTCEUR,2021-11-05,53218.73000000,54288.53000000,52747.77000000,53057.65000000,1450.09889000
BTCEUR,2021-11-06,53052.68000000,53533.09000000,52338.83000000,53427.94000000,1605.78031000
BTCEUR,2021-11-07,53423.01000000,55067.39000000,53318.23000000,55061.30000000,1518.12990000
BTCEUR,2021-11-08,55061.31000000,58543.99000000,55061.31000000,58301.00000000,2419.09898700
BTCEUR,2021-11-09,58300.99000000,59165.45000000,57281.10000000,57938.47000000,2018.79975800
BTCEUR,2021-11-10,57944.01000000,59744.44000000,55003.43000000,56700.00000000,3212.68677500
BTCEUR,2021-11-11,56697.79000000,57408.03000000,55975.76000000,56892.10000000,1637.02456000
BTCEUR,2021-11-12,56890.08000000,57419.68000000,54625.26000000,56274.32000000,2423.89668000
BTCEUR,2021-11-13,56267.86000000,57095.29000000,55612.88000000,56576.66000000,1552.79319000
BTCEUR,2021-11-14,56574.99000000,57587.65000000,55907.45000000,57587.65000000,2090.27393000
BTCEUR,2021-11-15,57587.64000000,58131.97000000,55896.14000000,56076.24000000,1797.16589000
BTCEUR,2021-11-16,56078.33000000,56080.61000000,51721.01000000,53248.24000000,3915.25753000
BTCEUR,2021-11-17,53220.85000000,53849.99000000,51667.27000000,53473.12000000,2666.02856000
BTCEUR,2021-11-18,53477.88000000,53988.00000000,49782.59000000,50094.59000000,3056.63376000
BTCEUR,2021-11-19,50098.39000000,51638.45000000,48990.00000000,51535.38000000,2641.23867000
BTCEUR,2021-11-20,51537.14000000,53233.84000000,51071.79000000,53108.86000000,1638.32339000
BTCEUR,2021-11-21,53117.39000000,53401.18000000,52002.34000000,52074.81000000,1376.56494000
BTCEUR,2021-11-22,52086.86000000,52700.01000000,49552.98000000,50106.71000000,2313.67680000
BTCEUR,2021-11-23,50100.00000000,51450.00000000,49207.00000000,51172.52000000,1904.87670000
BTCEUR,2021-11-24,51176.74000000,51377.74000000,49912.90000000,51074.89000000,1663.45482000
BTCEUR,2021-11-25,51074.47000000,52939.48000000,50858.06000000,52598.85000000,1585.62875000
BTCEUR,2021-11-26,52612.72000000,52782.72000000,47474.33000000,47674.87000000,3327.79094000
BTCEUR,2021-11-27,47672.64000000,49054.58000000,47552.64000000,48626.20000000,1292.07297000
BTCEUR,2021-11-28,48603.44000000,50988.24000000,47253.10000000,50843.04000000,1555.59411000
BTCEUR,2021-11-29,50843.91000000,52319.95000000,50306.80000000,51205.08000000,1874.66656000
BTCEUR,2021-11-30,51200.07000000,51951.14000000,49480.32000000,50251.02000000,2823.37079000
BTCEUR,2021-12-01,50297.80000000,52135.14000000,50000.00000000,50562.85000000,2202.16597000
BTCEUR,2021-12-02,50564.04000000,50720.99000000,49311.54000000,50037.85000000,2164.54225000
BTCEUR,2021-12-03,50037.79000000,50981.50000000,45934.00000000,47513.61000000,2993.05771000
BTCEUR,2021-12-04,47507.74000000,47737.56000000,38444.00000000,43942.51000000,6426.74539000
BTCEUR,2021-12-05,43939.26000000,44390.82000000,42450.37000000,43775.03000000,2934.23615000
BTCEUR,2021-12-06,43779.30000000,45171.13000000,41816.29000000,44783.91000000,3410.49570000
BTCEUR,2021-12-07,44778.84000000,46213.44000000,44451.44000000,44930.02000000,1817.80727000
BTCEUR,2021-12-08,44941.61000000,45304.99000000,43166.37000000,44550.17000000,1839.81768000
BTCEUR,2021-12-09,44558.41000000,44842.33000000,41964.70000000,42144.21000000,2086.27281000
BTCEUR,2021-12-10,42140.12000000,44448.46000000,41540.60000000,41805.66000000,2615.53867000
BTCEUR,2021-12-11,41781.82000000,43875.44000000,41431.33000000,43782.75000000,1706.19342000
BTCEUR,2021-12-12,43799.99000000,44947.13000000,43158.43000000,44311.87000000,1529.55269000
BTCEUR,2021-12-13,44309.88000000,44421.22000000,40567.09000000,41440.43000000,3004.10731000
BTCEUR,2021-12-14,41465.35000000,43259.76000000,41101.06000000,42997.17000000,2294.36895000
BTCEUR,2021-12-15,42991.66000000,43845.27000000,41384.67000000,43253.95000000,2609.79577000
BTCEUR,2021-12-16,43263.51000000,43800.00000000,41957.95000000,42051.07000000,1663.85951000
BTCEUR,2021-12-17,42061.31000000,42379.99000000,40282.16000000,41049.14000000,2166.91148000
BTCEUR,2021-12-18,41050.42000000,42144.42000000,40509.00000000,41702.15000000,1323.32180000
BTCEUR,2021-12-19,41707.86000000,42972.89000000,41355.10000000,41517.04000000,1501.84984000
BTCEUR,2021-12-20,41520.20000000,42144.69000000,40380.50000000,41590.40000000,1843.53059000
BTCEUR,2021-12-21,41590.40000000,43696.74000000,41372.20000000,43328.59000000,1767.85325000
BTCEUR,2021-12-22,43322.64000000,43957.78000000,42800.78000000,42949.99000000,1370.54656000
BTCEUR,2021-12-23,42951.24000000,45352.23000000,42392.53000000,44869.90000000,1911.09807000
BTCEUR,2021-12-24,44884.67000000,45849.99000000,44585.09000000,44991.58000000,1566.44823000
BTCEUR,2021-12-25,44991.51000000,45314.14000000,44493.08000000,44662.54000000,1170.74930000
BTCEUR,2021-12-26,44656.94000000,45392.70000000,43719.93000000,44898.40000000,1469.69012000
BTCEUR,2021-12-27,44904.39000000,46010.55000000,44616.01000000,44800.01000000,1547.88886000
BTCEUR,2021-12-28,44790.30000000,44796.08000000,41869.74000000,42089.52000000,2494.52842000
BTCEUR,2021-12-29,42100.75000000,42613.14000000,40651.04000000,40951.77000000,2007.48355000
BTCEUR,2021-12-30,40953.63000000,42341.13000000,40510.07000000,41655.06000000,1714.82743000
BTCEUR,2021-12-31,41654.89000000,42938.58000000,40153.55000000,40643.60000000,1818.13780000
BTCEUR,2022-01-01,40634.64000000,42235.64000000,40634.36000000,42051.25000000,1207.11863000
BTCEUR,2022-01-02,42046.63000000,42245.31000000,41081.62000000,41629.29000000,1303.50481000
BTCEUR,2022-01-03,41631.48000000,41896.21000000,40480.01000000,41095.76000000,1829.06785000
BTCEUR,2022-01-04,41110.00000000,42113.88000000,40356.66000000,40643.21000000,1707.20987000
BTCEUR,2022-01-05,40642.89000000,41644.41000000,37671.58000000,38491.06000000,2734.91379000
BTCEUR,2022-01-06,38495.25000000,38794.52000000,37576.14000000,38175.62000000,2314.27209000
BTCEUR,2022-01-07,38178.91000000,38233.64000000,35854.50000000,36619.77000000,3275.57815000
BTCEUR,2022-01-08,36634.41000000,37336.98000000,35743.64000000,36764.16000000,1941.21686000
BTCEUR,2022-01-09,36764.95000000,37748.27000000,36339.44000000,36937.05000000,1488.48870000
BTCEUR,2022-01-10,36938.23000000,37262.05000000,35154.79000000,36936.32000000,2706.68150000
BTCEUR,2022-01-11,36946.41000000,37992.08000000,36467.20000000,37650.03000000,2014.73013000
BTCEUR,2022-01-12,37652.60000000,38798.27000000,37391.96000000,38468.05000000,1802.68880000
BTCEUR,2022-01-13,38466.37000000,38750.00000000,36947.58000000,37188.05000000,1710.40316000
BTCEUR,2022-01-14,37184.47000000,38122.15000000,36477.88000000,37795.46000000,1535.26278000
BTCEUR,2022-01-15,37790.01000000,38432.66000000,37378.50000000,37817.25000000,990.40902000
BTCEUR,2022-01-16,37812.05000000,38139.85000000,37400.00000000,37789.85000000,877.86841000
BTCEUR,2022-01-17,37790.42000000,37887.97000000,36519.56000000,37061.58000000,1460.99512000
BTCEUR,2022-01-18,37066.36000000,37705.84000000,36353.11000000,37431.28000000,1846.93759000
BTCEUR,2022-01-19,37430.39000000,37575.66000000,36333.90000000,36781.14000000,2001.79284000
BTCEUR,2022-01-20,36777.11000000,38371.34000000,35920.17000000,36008.93000000,2386.13322000
BTCEUR,2022-01-21,36005.17000000,36368.77000000,31327.41000000,32231.29000000,4818.54153800
BTCEUR,2022-01-22,32228.12000000,32544.51000000,30017.04000000,31038.61000000,3850.16490800
BTCEUR,2022-01-23,31052.04000000,32246.47000000,30620.21000000,32049.79000000,2332.36025000
BTCEUR,2022-01-24,32037.05000000,33199.55000000,29195.12000000,32433.33000000,3928.05126100
BTCEUR,2022-01-25,32431.00000000,33291.72000000,31605.29000000,32740.59000000,2070.84145000
BTCEUR,2022-01-26,32744.67000000,34500.00000000,32328.79000000,32809.65000000,2640.97504000
BTCEUR,2022-01-27,32806.22000000,33416.79000000,31664.99000000,33378.79000000,2125.40797000
BTCEUR,2022-01-28,33363.23000000,34144.96000000,32500.24000000,33907.38000000,1719.91755000
BTCEUR,2022-01-29,33900.28000000,34838.73000000,33555.01000000,34350.00000000,1172.53339000
BTCEUR,2022-01-30,34340.88000000,34521.42000000,33615.25000000,34027.34000000,1038.63219000
BTCEUR,2022-01-31,34022.36000000,34508.33000000,32887.10000000,34270.65000000,1941.62391000
BTCEUR,2022-02-01,34270.64000000,34967.64000000,33787.01000000,34384.39000000,2101.64029000
BTCEUR,2022-02-02,34375.21000000,34517.99000000,32471.52000000,32733.44000000,1845.88693000
BTCEUR,2022-02-03,32737.97000000,32906.94000000,31729.68000000,32661.22000000,1939.71345000
BTCEUR,2022-02-04,32661.62000000,36475.03000000,32373.89000000,36358.72000000,2907.56103000
BTCEUR,2022-02-05,36354.80000000,36649.99000000,35784.62000000,36180.55000000,1415.07262000
BTCEUR,2022-02-06,36180.55000000,37277.73000000,35963.51000000,37026.95000000,1267.26592000
BTCEUR,2022-02-07,37033.04000000,39030.59000000,36383.46000000,38360.21000000,2342.88996000
BTCEUR,2022-02-08,38372.40000000,39876.53000000,37401.00000000,38629.02000000,3179.12012000
BTCEUR,2022-02-09,38632.22000000,39223.54000000,37767.23000000,38909.14000000,1740.43643000
BTCEUR,2022-02-10,38909.13000000,39928.33000000,37941.88000000,38138.03000000,2802.89835000
BTCEUR,2022-02-11,38148.41000000,38590.00000000,37000.94000000,37380.40000000,2157.89018000
BTCEUR,2022-02-12,37375.22000000,37948.99000000,36824.41000000,37246.70000000,1141.23492000
BTCEUR,2022-02-13,37252.13000000,37753.31000000,36957.50000000,37053.38000000,1011.24074000
BTCEUR,2022-02-14,37059.64000000,37910.34000000,36625.38000000,37647.37000000,1848.20643000
BTCEUR,2022-02-15,37655.27000000,39403.02000000,37550.01000000,39221.43000000,1601.41878000
BTCEUR,2022-02-16,39223.78000000,39238.39000000,38161.31000000,38588.38000000,1363.48316000
BTCEUR,2022-02-17,38587.03000000,38846.18000000,35279.46000000,35685.81000000,2108.11447000
BTCEUR,2022-02-18,35688.71000000,36063.79000000,34850.42000000,35355.89000000,2029.24078000
BTCEUR,2022-02-19,35355.89000000,35777.20000000,35052.67000000,35443.96000000,671.29847000
BTCEUR,2022-02-20,35442.69000000,35482.09000000,33571.32000000,33919.03000000,1261.20600000
BTCEUR,2022-02-21,33932.03000000,34785.61000000,32563.13000000,32766.06000000,2368.60706000
BTCEUR,2022-02-22,32761.55000000,33963.60000000,32189.54000000,33774.86000000,1976.26225000
BTCEUR,2022-02-23,33786.02000000,34592.88000000,32800.00000000,32960.15000000,1486.96948000
BTCEUR,2022-02-24,32972.69000000,35533.87000000,30585.79000000,34203.36000000,4566.08987000
BTCEUR,2022-02-25,34197.11000000,35406.35000000,34029.40000000,34826.82000000,1726.51719000
BTCEUR,2022-02-26,34839.78000000,35747.79000000,34282.80000000,34753.18000000,772.70969000
BTCEUR,2022-02-27,34751.07000000,35394.45000000,33200.01000000,33758.19000000,1583.24308000
BTCEUR,2022-02-28,33757.25000000,39358.00000000,33504.93000000,38500.00000000,2516.91396000
BTCEUR,2022-03-01,38500.00000000,40298.61000000,38275.12000000,39951.11000000,2175.24751000
BTCEUR,2022-03-02,39957.95000000,40892.36000000,39061.88000000,39509.38000000,1742.17959000
BTCEUR,2022-03-03,39502.65000000,39804.88000000,37824.26000000,38384.16000000,1638.46988000
BTCEUR,2022-03-04,38367.39000000,38445.16000000,35350.40000000,35868.77000000,1908.28771000
BTCEUR,2022-03-05,35874.91000000,36299.97000000,35349.11000000,36097.09000000,686.33193000
BTCEUR,2022-03-06,36104.54000000,36368.47000000,34935.48000000,35335.78000000,1252.29795000
BTCEUR,2022-03-07,35338.15000000,36410.00000000,34283.59000000,35000.18000000,2072.01751000
BTCEUR,2022-03-08,34995.21000000,36017.92000000,34892.50000000,35543.28000000,1937.24706000
BTCEUR,2022-03-09,35548.35000000,38780.83000000,35483.89000000,37894.29000000,1930.05547000
BTCEUR,2022-03-10,37895.89000000,38015.17000000,34883.49000000,35841.50000000,2391.17508000
BTCEUR,2022-03-11,35820.43000000,36547.92000000,34800.00000000,35548.72000000,2049.66559000
BTCEUR,2022-03-12,35537.02000000,36230.00000000,35473.18000000,35658.43000000,692.92350000
BTCEUR,2022-03-13,35647.90000000,36111.88000000,34555.00000000,34700.00000000,1139.93636000
BTCEUR,2022-03-14,34705.92000000,36529.58000000,34512.04000000,36301.74000000,1900.39354000
BTCEUR,2022-03-15,36300.77000000,36460.00000000,34773.07000000,35868.27000000,1888.52145000
BTCEUR,2022-03-16,35866.36000000,37984.79000000,35464.39000000,37323.74000000,3128.73745000
BTCEUR,2022-03-17,37322.11000000,37567.81000000,36500.00000000,36927.85000000,1221.61669000
BTCEUR,2022-03-18,36924.14000000,38336.67000000,36273.93000000,37866.58000000,1614.88648000
BTCEUR,2022-03-19,37859.61000000,38403.44000000,37620.60000000,38230.29000000,1031.29309000
BTCEUR,2022-03-20,38233.04000000,38310.17000000,37075.20000000,37423.47000000,964.60258000
BTCEUR,2022-03-21,37427.62000000,37669.63000000,36686.35000000,37247.99000000,1390.99819000
BTCEUR,2022-03-22,37245.31000000,39427.00000000,37152.36000000,38450.17000000,2122.24382000
BTCEUR,2022-03-23,38449.51000000,39115.00000000,37903.91000000,38978.99000000,1436.33294000
BTCEUR,2022-03-24,38999.90000000,40278.19000000,38825.64000000,39999.58000000,1967.31426000
BTCEUR,2022-03-25,40001.20000000,40969.69000000,39599.00000000,40377.56000000,1821.70323000
BTCEUR,2022-03-26,40397.67000000,40845.10000000,40188.75000000,40605.15000000,645.76199000
BTCEUR,2022-03-27,40605.15000000,42757.71000000,40529.12000000,42665.67000000,1144.26345000
BTCEUR,2022-03-28,42660.21000000,43937.93000000,42509.51000000,42893.96000000,1680.80570000
BTCEUR,2022-03-29,42897.36000000,43485.60000000,42380.30000000,42812.23000000,1574.58830000
BTCEUR,2022-03-30,42804.11000000,42882.08000000,41890.00000000,42193.91000000,1270.42211000
BTCEUR,2022-03-31,42194.91000000,42911.19000000,40895.21000000,41157.53000000,1557.36613000
BTCEUR,2022-04-01,41158.54000000,42371.10000000,39972.65000000,41969.19000000,1966.16294000
BTCEUR,2022-04-02,41966.26000000,42759.72000000,41354.50000000,41521.40000000,1014.90108000
BTCEUR,2022-04-03,41519.06000000,42979.12000000,41279.05000000,42060.39000000,932.14049000
BTCEUR,2022-04-04,42060.39000000,42785.72000000,41179.70000000,42469.93000000,1436.14561000
BTCEUR,2022-04-05,42478.91000000,43065.11000000,41648.33000000,41759.48000000,1180.75834000
BTCEUR,2022-04-06,41757.40000000,41838.18000000,39615.61000000,39666.47000000,1700.19579000
BTCEUR,2022-04-07,39639.84000000,40279.72000000,39283.23000000,40004.15000000,1522.09115000
BTCEUR,2022-04-08,39989.44000000,40486.94000000,38793.64000000,38932.68000000,1589.56627000
BTCEUR,2022-04-09,38911.41000000,39421.38000000,38813.06000000,39380.42000000,506.92694000
BTCEUR,2022-04-10,39389.78000000,39877.68000000,38500.00000000,38771.65000000,817.25991000
BTCEUR,2022-04-11,38769.72000000,38983.26000000,36058.04000000,36345.94000000,1754.98887000
BTCEUR,2022-04-12,36355.89000000,37517.94000000,36190.63000000,37052.67000000,2072.39514000
BTCEUR,2022-04-13,37055.36000000,38234.34000000,36600.34000000,37803.86000000,1542.38735000
BTCEUR,2022-04-14,37798.43000000,38205.95000000,36613.09000000,36957.95000000,1546.06313000
BTCEUR,2022-04-15,36956.11000000,37851.80000000,36803.75000000,37629.80000000,1100.28476000
BTCEUR,2022-04-16,37629.78000000,37762.73000000,37081.49000000,37431.57000000,753.46148000
BTCEUR,2022-04-17,37433.50000000,37639.58000000,36642.48000000,36752.52000000,861.05891000
BTCEUR,2022-04-18,36748.49000000,38288.99000000,35769.22000000,37961.76000000,2130.20560000
BTCEUR,2022-04-19,37959.86000000,38777.00000000,37629.32000000,38499.95000000,1914.67857000
BTCEUR,2022-04-20,38498.66000000,39021.54000000,37770.90000000,38163.85000000,1917.85050000
BTCEUR,2022-04-21,38163.90000000,39479.64000000,36800.00000000,37433.59000000,2114.24672000
BTCEUR,2022-04-22,37428.58000000,37786.99000000,36362.89000000,36855.79000000,2001.93844000
BTCEUR,2022-04-23,36855.79000000,37099.00000000,36466.69000000,36603.44000000,773.51169000
BTCEUR,2022-04-24,36603.37000000,37078.13000000,36168.00000000,36535.14000000,986.13032000
BTCEUR,2022-04-25,36535.14000000,37919.99000000,35625.01000000,37757.49000000,2344.63933000
BTCEUR,2022-04-26,37755.76000000,38198.09000000,35469.38000000,35878.64000000,2178.25367000
BTCEUR,2022-04-27,35868.80000000,37420.99000000,35630.73000000,37170.75000000,2088.95851000
BTCEUR,2022-04-28,37170.87000000,38422.44000000,37005.38000000,37853.58000000,2450.61767000
BTCEUR,2022-04-29,37853.57000000,37941.49000000,36100.00000000,36627.58000000,2283.09906000
BTCEUR,2022-04-30,36629.41000000,36820.73000000,35750.01000000,35803.01000000,973.03894000
BTCEUR,2022-05-01,35805.10000000,36749.98000000,35569.11000000,36493.91000000,1211.95650000
BTCEUR,2022-05-02,36486.07000000,37263.15000000,36292.77000000,36667.64000000,1961.55442000
BTCEUR,2022-05-03,36667.64000000,36789.40000000,35682.67000000,35908.54000000,1680.52098000
BTCEUR,2022-05-04,35908.62000000,37719.99000000,35841.15000000,37388.35000000,2230.08283000
BTCEUR,2022-05-05,37388.36000000,37557.99000000,33887.64000000,34720.17000000,2856.25316000
BTCEUR,2022-05-06,34721.21000000,34831.45000000,33390.69000000,34189.33000000,3140.41614000
BTCEUR,2022-05-07,34190.20000000,34312.99000000,33038.10000000,33682.35000000,1401.44502000
BTCEUR,2022-05-08,33683.41000000,33724.18000000,32013.77000000,32349.25000000,2156.12043000
